,yearID,teamID,R_per_game,HR_per_game,W_percentage,BB_per_game,SB_per_game
718,1991,CAL,4.030864198,0.709876543,0.5,2.765432099,0.580246914
719,1991,CHA,4.679012346,0.858024691,0.537037037,3.765432099,0.827160494
720,1991,CHN,4.34375,0.99375,0.48125,2.7625,0.76875
721,1991,CIN,4.25308642,1.012345679,0.456790123,3.012345679,0.765432099
722,1991,CLE,3.555555556,0.487654321,0.351851852,2.771604938,0.518518519
723,1991,DET,5.043209877,1.290123457,0.518518519,4.314814815,0.672839506
724,1991,HOU,3.734567901,0.487654321,0.401234568,3.098765432,0.771604938
725,1991,KCA,4.487654321,0.722222222,0.50617284,3.228395062,0.734567901
726,1991,LAN,4.104938272,0.666666667,0.574074074,3.598765432,0.777777778
727,1991,MIN,4.790123457,0.864197531,0.586419753,3.24691358,0.660493827
728,1991,ML4,4.932098765,0.716049383,0.512345679,3.432098765,0.654320988
729,1991,MON,3.596273292,0.590062112,0.440993789,3.00621118,1.372670807
730,1991,NYA,4.160493827,0.907407407,0.438271605,2.919753086,0.672839506
731,1991,NYN,3.97515528,0.726708075,0.47826087,3.590062112,0.950310559
732,1991,OAK,4.691358025,0.981481481,0.518518519,3.962962963,0.932098765
733,1991,PHI,3.882716049,0.685185185,0.481481481,3.024691358,0.567901235
734,1991,PIT,4.740740741,0.777777778,0.604938272,3.827160494,0.765432099
735,1991,SDN,3.925925926,0.74691358,0.518518519,3.092592593,0.62345679
736,1991,SEA,4.333333333,0.777777778,0.512345679,3.62962963,0.598765432
737,1991,SFN,4.00617284,0.87037037,0.462962963,2.907407407,0.586419753
738,1991,SLN,4.018518519,0.419753086,0.518518519,3.283950617,1.24691358
739,1991,TEX,5.117283951,1.092592593,0.524691358,3.679012346,0.62962963
740,1991,TOR,4.222222222,0.820987654,0.561728395,3.080246914,0.913580247
741,1992,ATL,4.209876543,0.851851852,0.604938272,3.043209877,0.777777778
742,1992,BAL,4.351851852,0.913580247,0.549382716,3.99382716,0.549382716
743,1992,BOS,3.697530864,0.518518519,0.450617284,3.648148148,0.271604938
744,1992,CAL,3.574074074,0.543209877,0.444444444,2.567901235,0.987654321
745,1992,CHA,4.555555556,0.679012346,0.530864198,3.839506173,0.987654321
746,1992,CHN,3.660493827,0.641975309,0.481481481,2.574074074,0.475308642
747,1992,CIN,4.074074074,0.611111111,0.555555556,3.475308642,0.771604938
748,1992,CLE,4.160493827,0.783950617,0.469135802,2.765432099,0.888888889
749,1992,DET,4.882716049,1.12345679,0.462962963,4.166666667,0.407407407
750,1992,HOU,3.75308642,0.592592593,0.5,3.12345679,0.858024691
751,1992,KCA,3.765432099,0.462962963,0.444444444,2.709876543,0.808641975
752,1992,LAN,3.382716049,0.444444444,0.388888889,3.104938272,0.87654321
753,1992,MIN,4.611111111,0.641975309,0.555555556,3.25308642,0.759259259
754,1992,ML4,4.567901235,0.50617284,0.567901235,3.154320988,1.580246914
755,1992,MON,4,0.62962963,0.537037037,2.858024691,1.209876543
756,1992,NYA,4.524691358,1.00617284,0.469135802,3.308641975,0.481481481
757,1992,NYN,3.697530864,0.574074074,0.444444444,3.530864198,0.796296296
758,1992,OAK,4.598765432,0.87654321,0.592592593,4.364197531,0.882716049
759,1992,PHI,4.234567901,0.728395062,0.432098765,3.141975309,0.783950617
760,1992,PIT,4.277777778,0.654320988,0.592592593,3.512345679,0.679012346
761,1992,SDN,3.808641975,0.833333333,0.50617284,2.796296296,0.425925926
762,1992,SEA,4.191358025,0.919753086,0.395061728,2.925925926,0.617283951
763,1992,SFN,3.543209877,0.648148148,0.444444444,2.685185185,0.691358025
764,1992,SLN,3.895061728,0.580246914,0.512345679,3.055555556,1.283950617
765,1992,TEX,4.209876543,0.981481481,0.475308642,3.395061728,0.5
766,1992,TOR,4.814814815,1.00617284,0.592592593,3.462962963,0.796296296
767,1993,ATL,4.734567901,1.043209877,0.641975309,3.456790123,0.771604938
768,1993,BAL,4.851851852,0.969135802,0.524691358,4.043209877,0.450617284
769,1993,BOS,4.234567901,0.703703704,0.49382716,3.135802469,0.450617284
770,1993,CAL,4.222222222,0.703703704,0.438271605,3.481481481,1.043209877
771,1993,CHA,4.790123457,1,0.580246914,3.728395062,0.654320988
772,1993,CHN,4.527607362,0.987730061,0.515337423,2.736196319,0.613496933
773,1993,CIN,4.456790123,0.845679012,0.450617284,2.99382716,0.87654321
774,1993,CLE,4.87654321,0.87037037,0.469135802,3.012345679,0.981481481
775,1993,COL,4.679012346,0.87654321,0.413580247,2.395061728,0.901234568
776,1993,DET,5.549382716,1.098765432,0.524691358,4.722222222,0.641975309
777,1993,FLO,3.586419753,0.580246914,0.395061728,3.074074074,0.722222222
778,1993,HOU,4.419753086,0.851851852,0.524691358,3.067901235,0.635802469
779,1993,KCA,4.166666667,0.771604938,0.518518519,2.641975309,0.617283951
780,1993,LAN,4.166666667,0.802469136,0.5,3.037037037,0.777777778
781,1993,MIN,4.277777778,0.74691358,0.438271605,3.043209877,0.512345679
782,1993,ML4,4.524691358,0.771604938,0.425925926,3.425925926,0.851851852
783,1993,MON,4.490797546,0.748466258,0.576687117,3.325153374,1.398773006
784,1993,NYA,5.067901235,1.098765432,0.543209877,3.882716049,0.240740741
785,1993,NYN,4.148148148,0.975308642,0.364197531,2.765432099,0.487654321
786,1993,OAK,4.413580247,0.975308642,0.419753086,3.839506173,0.808641975
787,1993,PHI,5.413580247,0.962962963,0.598765432,4.104938272,0.561728395
788,1993,PIT,4.364197531,0.679012346,0.462962963,3.308641975,0.567901235
789,1993,SDN,4.191358025,0.944444444,0.37654321,2.734567901,0.567901235
790,1993,SEA,4.530864198,0.99382716,0.50617284,3.851851852,0.561728395
791,1993,SFN,4.987654321,1.037037037,0.635802469,3.185185185,0.740740741
792,1993,SLN,4.679012346,0.728395062,0.537037037,3.62962963,0.944444444
793,1993,TEX,5.154320988,1.117283951,0.530864198,2.981481481,0.697530864
794,1993,TOR,5.228395062,0.981481481,0.586419753,3.62962963,1.049382716
795,1994,ATL,4.754385965,1.201754386,0.596491228,3.307017544,0.421052632
796,1994,BAL,5.258928571,1.241071429,0.5625,3.910714286,0.616071429
797,1994,BOS,4.8,1.043478261,0.469565217,3.513043478,0.704347826
798,1994,CAL,4.72173913,1.043478261,0.408695652,3.495652174,0.565217391
799,1994,CHA,5.601769912,1.07079646,0.592920354,4.398230088,0.681415929
800,1994,CHN,4.424778761,0.96460177,0.433628319,3.221238938,0.610619469
801,1994,CIN,5.295652174,1.07826087,0.573913043,3.373913043,1.034782609
802,1994,CLE,6.008849558,1.477876106,0.584070796,3.380530973,1.159292035
803,1994,COL,4.897435897,1.068376068,0.452991453,3.230769231,0.777777778
804,1994,DET,5.669565217,1.4,0.460869565,4.52173913,0.4
805,1994,FLO,4.069565217,0.817391304,0.443478261,3.034782609,0.565217391
806,1994,HOU,5.234782609,1.043478261,0.573913043,3.426086957,1.07826087
807,1994,KCA,4.991304348,0.869565217,0.556521739,3.269565217,1.217391304
808,1994,LAN,4.666666667,1.00877193,0.50877193,3.210526316,0.649122807
809,1994,MIN,5.256637168,0.911504425,0.469026549,3.17699115,0.831858407
810,1994,ML4,4.756521739,0.860869565,0.460869565,3.626086957,0.513043478
811,1994,MON,5.131578947,0.947368421,0.649122807,3.324561404,1.201754386
812,1994,NYA,5.92920354,1.230088496,0.619469027,4.690265487,0.486725664
813,1994,NYN,4.477876106,1.03539823,0.486725664,2.973451327,0.221238938
814,1994,OAK,4.815789474,0.99122807,0.447368421,3.657894737,0.798245614
815,1994,PHI,4.530434783,0.695652174,0.469565217,3.443478261,0.582608696
816,1994,PIT,4.087719298,0.701754386,0.464912281,3.061403509,0.464912281
817,1994,SDN,4.094017094,0.786324786,0.401709402,2.726495726,0.675213675
818,1994,SEA,5.080357143,1.366071429,0.4375,3.321428571,0.428571429
819,1994,SFN,4.382608696,1.069565217,0.47826087,3.165217391,0.991304348
820,1994,SLN,4.652173913,0.939130435,0.460869565,3.773913043,0.660869565
821,1994,TEX,5.377192982,1.087719298,0.456140351,3.833333333,0.719298246
822,1994,TOR,4.92173913,1,0.47826087,3.365217391,0.686956522
823,1995,ATL,4.479166667,1.166666667,0.625,3.611111111,0.506944444
824,1995,BAL,4.888888889,1.201388889,0.493055556,3.986111111,0.638888889
825,1995,BOS,5.493055556,1.215277778,0.597222222,3.888888889,0.6875
826,1995,CAL,5.524137931,1.282758621,0.537931034,3.889655172,0.4
827,1995,CHA,5.206896552,1.006896552,0.468965517,3.972413793,0.75862069
828,1995,CHN,4.8125,1.097222222,0.506944444,3.055555556,0.729166667
829,1995,CIN,5.1875,1.118055556,0.590277778,3.604166667,1.319444444
830,1995,CLE,5.833333333,1.4375,0.694444444,3.763888889,0.916666667
831,1995,COL,5.451388889,1.388888889,0.534722222,3.361111111,0.868055556
832,1995,DET,4.541666667,1.104166667,0.416666667,3.826388889,0.506944444
833,1995,FLO,4.706293706,1.006993007,0.468531469,3.615384615,0.916083916
834,1995,HOU,5.1875,0.756944444,0.527777778,3.930555556,1.222222222
835,1995,KCA,4.368055556,0.826388889,0.486111111,3.298611111,0.833333333
836,1995,LAN,4.402777778,0.972222222,0.541666667,3.25,0.881944444
837,1995,MIN,4.881944444,0.833333333,0.388888889,3.270833333,0.729166667
838,1995,ML4,5.138888889,0.888888889,0.451388889,3.486111111,0.729166667
839,1995,MON,4.3125,0.819444444,0.458333333,2.777777778,0.833333333
840,1995,NYA,5.165517241,0.84137931,0.544827586,4.310344828,0.344827586
841,1995,NYN,4.5625,0.868055556,0.479166667,3.097222222,0.402777778
842,1995,OAK,5.069444444,1.173611111,0.465277778,3.923611111,0.777777778
843,1995,PHI,4.270833333,0.652777778,0.479166667,3.451388889,0.5
844,1995,PIT,4.368055556,0.868055556,0.402777778,3.166666667,0.583333333
845,1995,SDN,4.638888889,0.805555556,0.486111111,3.104166667,0.861111111
846,1995,SEA,5.489655172,1.255172414,0.544827586,3.786206897,0.75862069
847,1995,SFN,4.527777778,1.055555556,0.465277778,3.277777778,0.958333333
848,1995,SLN,3.937062937,0.748251748,0.433566434,3.048951049,0.552447552
849,1995,TEX,4.798611111,0.958333333,0.513888889,3.652777778,0.625
850,1995,TOR,4.458333333,0.972222222,0.388888889,3.416666667,0.520833333
851,1996,ATL,4.771604938,1.216049383,0.592592593,3.271604938,0.512345679
852,1996,BAL,5.82208589,1.576687117,0.539877301,3.957055215,0.466257669
853,1996,BOS,5.728395062,1.290123457,0.524691358,3.962962963,0.561728395
854,1996,CAL,4.732919255,1.192546584,0.434782609,3.273291925,0.329192547
855,1996,CHA,5.543209877,1.203703704,0.524691358,4.327160494,0.648148148
856,1996,CHN,4.765432099,1.080246914,0.469135802,3.228395062,0.666666667
857,1996,CIN,4.802469136,1.179012346,0.5,3.728395062,1.055555556
858,1996,CLE,5.913043478,1.354037267,0.614906832,4.167701863,0.99378882
859,1996,COL,5.932098765,1.364197531,0.512345679,3.25308642,1.240740741
860,1996,DET,4.833333333,1.259259259,0.327160494,3.37037037,0.537037037
861,1996,FLO,4.24691358,0.925925926,0.49382716,3.413580247,0.611111111
862,1996,HOU,4.648148148,0.796296296,0.50617284,3.419753086,1.111111111
863,1996,KCA,4.633540373,0.763975155,0.465838509,3.285714286,1.211180124
864,1996,LAN,4.339506173,0.925925926,0.555555556,3.185185185,0.765432099
865,1996,MIN,5.413580247,0.728395062,0.481481481,3.555555556,0.882716049
866,1996,ML4,5.518518519,1.098765432,0.49382716,3.851851852,0.62345679
867,1996,MON,4.574074074,0.913580247,0.543209877,3.037037037,0.666666667
868,1996,NYA,5.37654321,1,0.567901235,3.901234568,0.592592593
869,1996,NYN,4.604938272,0.907407407,0.438271605,2.74691358,0.598765432
870,1996,OAK,5.314814815,1.5,0.481481481,3.950617284,0.358024691
871,1996,PHI,4.012345679,0.814814815,0.413580247,3.308641975,0.722222222
872,1996,PIT,4.790123457,0.851851852,0.450617284,3.148148148,0.777777778
873,1996,SDN,4.759259259,0.907407407,0.561728395,3.709876543,0.672839506
874,1996,SEA,6.167701863,1.52173913,0.527950311,4.161490683,0.559006211
875,1996,SFN,4.641975309,0.944444444,0.419753086,3.796296296,0.697530864
876,1996,SLN,4.685185185,0.87654321,0.543209877,3.055555556,0.919753086
877,1996,TEX,5.693251534,1.355828221,0.552147239,4.049079755,0.509202454
878,1996,TOR,4.728395062,1.092592593,0.456790123,3.265432099,0.716049383
879,1997,ANA,5.117283951,0.99382716,0.518518519,3.808641975,0.777777778
880,1997,ATL,4.882716049,1.074074074,0.62345679,3.685185185,0.666666667
881,1997,BAL,5.012345679,1.209876543,0.604938272,3.617283951,0.388888889
882,1997,BOS,5.25308642,1.141975309,0.481481481,3.172839506,0.419753086
883,1997,CHA,4.838509317,0.98136646,0.49689441,3.534161491,0.658385093
884,1997,CHN,4.240740741,0.783950617,0.419753086,2.783950617,0.716049383
885,1997,CIN,4.018518519,0.87654321,0.469135802,3.197530864,1.172839506
886,1997,CLE,5.391304348,1.366459627,0.534161491,3.832298137,0.732919255
887,1997,COL,5.697530864,1.475308642,0.512345679,3.469135802,0.845679012
888,1997,DET,4.839506173,1.086419753,0.487654321,3.567901235,0.99382716
889,1997,FLO,4.567901235,0.839506173,0.567901235,4.234567901,0.709876543
890,1997,HOU,4.796296296,0.820987654,0.518518519,3.907407407,1.055555556
891,1997,KCA,4.639751553,0.98136646,0.416149068,3.48447205,0.807453416
892,1997,LAN,4.580246914,1.074074074,0.543209877,3.074074074,0.808641975
893,1997,MIN,4.765432099,0.814814815,0.419753086,3.055555556,0.932098765
894,1997,ML4,4.229813665,0.838509317,0.48447205,3.068322981,0.639751553
895,1997,MON,4.265432099,1.061728395,0.481481481,2.592592593,0.462962963
896,1997,NYA,5.5,0.99382716,0.592592593,4.172839506,0.611111111
897,1997,NYN,4.796296296,0.944444444,0.543209877,3.395061728,0.598765432
898,1997,OAK,4.716049383,1.216049383,0.401234568,3.962962963,0.438271605
899,1997,PHI,4.12345679,0.716049383,0.419753086,3.203703704,0.567901235
900,1997,PIT,4.475308642,0.796296296,0.487654321,2.969135802,0.987654321
901,1997,SDN,4.907407407,0.938271605,0.469135802,3.728395062,0.864197531
902,1997,SEA,5.709876543,1.62962963,0.555555556,3.864197531,0.549382716
903,1997,SFN,4.839506173,1.061728395,0.555555556,3.962962963,0.74691358
904,1997,SLN,4.25308642,0.888888889,0.450617284,3.351851852,1.012345679
905,1997,TEX,4.981481481,1.154320988,0.475308642,3.086419753,0.444444444
906,1997,TOR,4.037037037,0.907407407,0.469135802,3.00617284,0.827160494
907,1998,ANA,4.858024691,0.907407407,0.524691358,3.148148148,0.574074074
908,1998,ARI,4.104938272,0.981481481,0.401234568,3.018518519,0.450617284
909,1998,ATL,5.098765432,1.327160494,0.654320988,3.382716049,0.604938272
910,1998,BAL,5.043209877,1.320987654,0.487654321,3.660493827,0.530864198
911,1998,BOS,5.407407407,1.265432099,0.567901235,3.339506173,0.444444444
912,1998,CHA,5.282208589,1.214723926,0.490797546,3.380368098,0.779141104
913,1998,CHN,5.098159509,1.300613497,0.552147239,3.687116564,0.398773006
914,1998,CIN,4.62962963,0.851851852,0.475308642,3.75308642,0.586419753
915,1998,CLE,5.24691358,1.222222222,0.549382716,3.888888889,0.882716049
916,1998,COL,5.098765432,1.12962963,0.475308642,2.895061728,0.413580247
917,1998,DET,4.456790123,1.018518519,0.401234568,2.808641975,0.75308642
918,1998,FLO,4.117283951,0.703703704,0.333333333,3.240740741,0.709876543
919,1998,HOU,5.395061728,1.024691358,0.62962963,3.833333333,0.956790123
920,1998,KCA,4.434782609,0.832298137,0.447204969,2.950310559,0.838509317
921,1998,LAN,4.12962963,0.981481481,0.512345679,2.759259259,0.845679012
922,1998,MIL,4.364197531,0.938271605,0.456790123,3.283950617,0.5
923,1998,MIN,4.530864198,0.709876543,0.432098765,3.12345679,0.691358025
924,1998,MON,3.975308642,0.907407407,0.401234568,2.709876543,0.561728395
925,1998,NYA,5.956790123,1.277777778,0.703703704,4.030864198,0.944444444
926,1998,NYN,4.358024691,0.839506173,0.543209877,3.530864198,0.382716049
927,1998,OAK,4.962962963,0.919753086,0.456790123,3.907407407,0.808641975
928,1998,PHI,4.401234568,0.777777778,0.462962963,3.135802469,0.598765432
929,1998,PIT,3.987730061,0.656441718,0.423312883,2.411042945,0.975460123
930,1998,SDN,4.62345679,1.030864198,0.604938272,3.728395062,0.487654321
931,1998,SEA,5.335403727,1.453416149,0.472049689,3.465838509,0.714285714
932,1998,SFN,5.18404908,0.987730061,0.54601227,4.159509202,0.625766871
933,1998,SLN,4.969325153,1.36809816,0.509202454,4.147239264,0.81595092
934,1998,TBA,3.827160494,0.685185185,0.388888889,2.919753086,0.740740741
935,1998,TEX,5.802469136,1.240740741,0.543209877,3.672839506,0.50617284
936,1998,TOR,5.006134969,1.355828221,0.539877301,3.460122699,1.128834356
937,1999,ANA,4.388888889,0.975308642,0.432098765,3.154320988,0.438271605
938,1999,ARI,5.604938272,1.333333333,0.617283951,3.62962963,0.845679012
939,1999,ATL,5.185185185,1.216049383,0.635802469,3.75308642,0.913580247
940,1999,BAL,5.25308642,1.25308642,0.481481481,3.796296296,0.660493827
941,1999,BOS,5.160493827,1.086419753,0.580246914,3.685185185,0.413580247
942,1999,CHA,4.796296296,1,0.462962963,3.080246914,0.679012346
943,1999,CHN,4.611111111,1.166666667,0.413580247,3.524691358,0.37037037
944,1999,CIN,5.306748466,1.282208589,0.588957055,3.490797546,1.006134969
945,1999,CLE,6.228395062,1.290123457,0.598765432,4.586419753,0.907407407
946,1999,COL,5.592592593,1.37654321,0.444444444,3.135802469,0.432098765
947,1999,DET,4.639751553,1.316770186,0.428571429,2.844720497,0.670807453
948,1999,FLO,4.265432099,0.790123457,0.395061728,2.956790123,0.567901235
949,1999,HOU,5.080246914,1.037037037,0.598765432,4.49382716,1.024691358
950,1999,KCA,5.316770186,0.937888199,0.397515528,3.322981366,0.788819876
951,1999,LAN,4.895061728,1.154320988,0.475308642,3.666666667,1.030864198
952,1999,MIL,5.062111801,1.02484472,0.459627329,4.086956522,0.50310559
953,1999,MIN,4.260869565,0.652173913,0.391304348,3.105590062,0.732919255
954,1999,MON,4.432098765,1.00617284,0.419753086,2.703703704,0.432098765
955,1999,NYA,5.555555556,1.191358025,0.604938272,4.432098765,0.641975309
956,1999,NYN,5.233128834,1.110429448,0.595092025,4.398773006,0.920245399
957,1999,OAK,5.512345679,1.450617284,0.537037037,4.75308642,0.432098765
958,1999,PHI,5.191358025,0.99382716,0.475308642,3.895061728,0.771604938
959,1999,PIT,4.813664596,1.062111801,0.48447205,3.559006211,0.695652174
960,1999,SDN,4.382716049,0.944444444,0.456790123,3.895061728,1.074074074
961,1999,SEA,5.302469136,1.50617284,0.487654321,3.765432099,0.802469136
962,1999,SFN,5.382716049,1.160493827,0.530864198,4.296296296,0.672839506
963,1999,SLN,5.02484472,1.204968944,0.465838509,3.807453416,0.832298137
964,1999,TBA,4.765432099,0.895061728,0.425925926,3.358024691,0.450617284
965,1999,TEX,5.833333333,1.419753086,0.586419753,3.771604938,0.685185185
966,1999,TOR,5.450617284,1.308641975,0.518518519,3.567901235,0.734567901
967,2000,ANA,5.333333333,1.456790123,0.50617284,3.75308642,0.574074074
968,2000,ARI,4.888888889,1.104938272,0.524691358,3.302469136,0.598765432
969,2000,ATL,5,1.104938272,0.586419753,3.672839506,0.913580247
970,2000,BAL,4.901234568,1.135802469,0.456790123,3.444444444,0.777777778
971,2000,BOS,4.888888889,1.030864198,0.524691358,3.771604938,0.265432099
972,2000,CHA,6.037037037,1.333333333,0.586419753,3.648148148,0.734567901
973,2000,CHN,4.716049383,1.12962963,0.401234568,3.901234568,0.574074074
974,2000,CIN,5.061349693,1.226993865,0.521472393,3.429447853,0.613496933
975,2000,CLE,5.864197531,1.364197531,0.555555556,4.228395062,0.697530864
976,2000,COL,5.975308642,0.99382716,0.50617284,3.709876543,0.808641975
977,2000,DET,5.080246914,1.092592593,0.487654321,3.469135802,0.512345679
978,2000,FLO,4.540372671,0.99378882,0.49068323,3.354037267,1.043478261
979,2000,HOU,5.790123457,1.537037037,0.444444444,4.154320988,0.703703704
980,2000,KCA,5.425925926,0.925925926,0.475308642,3.154320988,0.74691358
981,2000,LAN,4.925925926,1.302469136,0.530864198,4.12345679,0.586419753
982,2000,MIL,4.539877301,1.085889571,0.447852761,3.803680982,0.441717791
983,2000,MIN,4.617283951,0.716049383,0.425925926,3.432098765,0.555555556
984,2000,MON,4.555555556,1.098765432,0.413580247,2.938271605,0.358024691
985,2000,NYA,5.409937888,1.273291925,0.540372671,3.919254658,0.614906832
986,2000,NYN,4.981481481,1.222222222,0.580246914,4.166666667,0.407407407
987,2000,OAK,5.881987578,1.48447205,0.565217391,4.658385093,0.248447205
988,2000,PHI,4.37037037,0.888888889,0.401234568,3.771604938,0.62962963
989,2000,PIT,4.895061728,1.037037037,0.425925926,3.481481481,0.530864198
990,2000,SDN,4.641975309,0.969135802,0.469135802,3.716049383,0.808641975
991,2000,SEA,5.598765432,1.222222222,0.561728395,4.783950617,0.75308642
992,2000,SFN,5.709876543,1.395061728,0.598765432,4.37654321,0.487654321
993,2000,SLN,5.475308642,1.450617284,0.586419753,4.166666667,0.537037037
994,2000,TBA,4.552795031,1.00621118,0.428571429,3.465838509,0.559006211
995,2000,TEX,5.234567901,1.067901235,0.438271605,3.580246914,0.425925926
996,2000,TOR,5.314814815,1.50617284,0.512345679,3.24691358,0.549382716
997,2001,ANA,4.265432099,0.975308642,0.462962963,3.049382716,0.716049383
998,2001,ARI,5.049382716,1.283950617,0.567901235,3.62345679,0.438271605
999,2001,ATL,4.5,1.074074074,0.543209877,3.043209877,0.524691358
1000,2001,BAL,4.240740741,0.839506173,0.388888889,3.172839506,0.820987654
1001,2001,BOS,4.795031056,1.229813665,0.50931677,3.229813665,0.285714286
1002,2001,CHA,4.925925926,1.320987654,0.512345679,3.209876543,0.759259259
1003,2001,CHN,4.796296296,1.197530864,0.543209877,3.561728395,0.413580247
1004,2001,CIN,4.537037037,1.086419753,0.407407407,2.888888889,0.635802469
1005,2001,CLE,5.537037037,1.308641975,0.561728395,3.561728395,0.487654321
1006,2001,COL,5.697530864,1.314814815,0.450617284,3.154320988,0.814814815
1007,2001,DET,4.469135802,0.858024691,0.407407407,2.87654321,0.820987654
1008,2001,FLO,4.580246914,1.024691358,0.469135802,2.901234568,0.549382716
1009,2001,HOU,5.228395062,1.283950617,0.574074074,3.586419753,0.395061728
1010,2001,KCA,4.5,0.938271605,0.401234568,2.50617284,0.617283951
1011,2001,LAN,4.679012346,1.271604938,0.530864198,3.203703704,0.549382716
1012,2001,MIL,4.567901235,1.290123457,0.419753086,3.012345679,0.407407407
1013,2001,MIN,4.759259259,1.012345679,0.524691358,3.055555556,0.901234568
1014,2001,MON,4.135802469,0.808641975,0.419753086,2.950617284,0.62345679
1015,2001,NYA,4.99378882,1.260869565,0.590062112,3.223602484,1
1016,2001,NYN,3.962962963,0.907407407,0.50617284,3.364197531,0.407407407
1017,2001,OAK,5.456790123,1.228395062,0.62962963,3.950617284,0.419753086
1018,2001,PHI,4.604938272,1.012345679,0.530864198,3.401234568,0.944444444
1019,2001,PIT,4.055555556,0.99382716,0.382716049,2.882716049,0.574074074
1020,2001,SDN,4.87037037,0.99382716,0.487654321,4.185185185,0.796296296
1021,2001,SEA,5.722222222,1.043209877,0.716049383,3.790123457,1.074074074
1022,2001,SFN,4.932098765,1.450617284,0.555555556,3.858024691,0.351851852
1023,2001,SLN,5.024691358,1.228395062,0.574074074,3.265432099,0.561728395
1024,2001,TBA,4.148148148,0.74691358,0.382716049,2.814814815,0.709876543
1025,2001,TEX,5.49382716,1.518518519,0.450617284,3.382716049,0.598765432
1026,2001,TOR,4.734567901,1.203703704,0.49382716,2.901234568,0.962962963
